"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","attention_check","count","r3_strength_a","r3_strength_b","r3_outcome_a","r3_outcome_b","r3_reward","already","r3_effort_a","r3_effort_b","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","button_pressed","attention_sum","attention","datapipe_meta.attributes.date_modified"
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","html-keyboard-response",32,634585,"0.0-343.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"13071.900000095367","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",33,647658,"0.0-344.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""5"",""box2"":""5""}","",5,"round1_outcome",1,5,1,5,5,NA,NA,0,0,10,5,5,NA,NA,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"15672.300000071526","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",34,663332,"0.0-345.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""70"",""box2"":""70""}","",5,"round2_ready",2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"11491","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",35,674824,"0.0-346.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""3"",""box2"":""3""}","",5,"round2_outcome",3,5,2,3,3,NA,NA,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"6746.799999952316","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",36,681572,"0.0-347.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""80""}","",5,"round3_ready",4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"19490.799999952316","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",37,701064,"0.0-349.0-0.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""3"",""box2"":""3"",""box3"":""999"",""box4"":""999""}","",6,"round3_fail",5,5,3,3,3,NA,NA,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,0,0,20,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","html-keyboard-response",38,704067,"0.0-352.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"24481.400000095367","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",39,728551,"0.0-353.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""7"",""box2"":""7"",""box3"":""40"",""box4"":""40""}","",6,"round1_outcome",1,6,1,7,7,40,40,1,1,10,7,7,40,40,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"9839.399999976158","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",40,738391,"0.0-354.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""100"",""box2"":""100""}","",6,"round2_ready",2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"17195.900000095367","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",41,755588,"0.0-355.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""7"",""box2"":""7"",""box3"":""60"",""box4"":""60""}","",6,"round2_outcome",3,6,2,7,7,60,60,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,60,60,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
"5415.299999952316","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=691f8ca61c6b4dcbb0aeb5f4&SESSION_ID=691fb95b478bba25ad3d3813","survey-html-form",42,761004,"0.0-356.0","Qycb9gtL+nQVUfeNstk1zrYv4SOGZFhAy2SHdLghTSBl2HgnR97AFgpaRgMN2kUCZ332PpOlmGiuT2dWEnann41gL1HmspFSNiYpNZkaSsxG/CW6cPGgKzVpBiQmnpsvniwqZAailQknevZwmqQ5yOLR0nrUsbNOwb6Qe1RdFBWrK+OTag0AUM0qfGcUeNrDs9upCxC2hv3H3gHeR6Mi1VgqtTvyzPzI3oesJ514zo3n9RotGrsCz0SCgCD4hAnFUzQoyU208hRNrkPv98AI0U+rWwlelbtOZAq395ACOn1UfRZKOCuuOkS1RKJLm2qDuQOyANAsJwqNbf7MCEtWIQ==","691f8ca61c6b4dcbb0aeb5f4","691fb95b478bba25ad3d3813","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,1,0,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""100""}","",6,"round3_ready",4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-21 01:13:36
